log_id,user_id,timestamp,page,action,ip_address,device,country
L00605,U560,2026-04-28 16:54:36,/contact,add_to_cart,192.168.49.220,Desktop,Vietnam
L00091,U263,2026-04-28 17:14:32,/home,view,192.168.250.108,Desktop,UK
L01314,U705,2026-04-28 17:38:34,/home,view,192.168.25.3,Desktop,Vietnam
L01578,U948,2026-04-28 17:42:02,/cart,purchase,192.168.199.55,Mobile,Vietnam
L01053,U382,2026-04-28 17:50:57,/product/p101,view,192.168.174.199,Mobile,USA
L00245,U305,2026-04-28 18:27:01,/about-us,view,192.168.88.164,Mobile,Vietnam
L01648,U514,2026-04-28 19:02:49,/checkout,add_to_cart,192.168.96.199,Mobile,Vietnam
L00789,U268,2026-04-28 19:06:53,/product/p101,click,192.168.104.79,Desktop,Vietnam
L00870,U119,2026-04-28 19:23:46,/product/p101,purchase,192.168.213.63,Desktop,Singapore
L00397,U200,2026-04-28 20:49:05,/about-us,purchase,192.168.43.44,Mobile,Vietnam
L01413,U713,2026-04-28 20:53:48,/cart,view,192.168.147.55,Tablet,Vietnam
L00382,U901,2026-04-28 21:22:51,/cart,purchase,192.168.78.51,Mobile,Vietnam
L00163,U120,2026-04-28 21:59:27,/cart,purchase,192.168.65.38,Desktop,Vietnam
L00212,U605,2026-04-28 22:08:59,/home,view,192.168.51.2,Desktop,Vietnam
L00276,U837,2026-04-28 22:10:05,/about-us,view,192.168.176.171,Mobile,Vietnam
L00478,U142,2026-04-28 22:38:50,/cart,view,192.168.46.57,Mobile,Vietnam
L00340,U307,2026-04-28 22:57:58,/cart,add_to_cart,192.168.155.72,Desktop,Singapore
L00454,U921,2026-04-28 23:03:57,/checkout,view,192.168.59.94,Mobile,Vietnam
L00164,U192,2026-04-28 23:30:52,/product/p100,view,192.168.238.141,Tablet,Vietnam
L00565,U693,2026-04-28 23:32:11,/cart,add_to_cart,192.168.183.134,Desktop,Vietnam
L01497,U981,2026-04-29 00:15:30,/cart,add_to_cart,192.168.112.192,Mobile,Vietnam
L01572,U104,2026-04-29 00:41:12,/contact,add_to_cart,192.168.75.127,Mobile,Vietnam
L00747,U623,2026-04-29 00:42:09,/about-us,click,192.168.94.53,Mobile,Vietnam
L00901,U915,2026-04-29 00:50:56,/cart,purchase,192.168.17.182,Desktop,UK
L01426,U860,2026-04-29 01:13:03,/home,add_to_cart,192.168.173.10,Desktop,Vietnam
L00134,U898,2026-04-29 01:24:49,/checkout,click,192.168.140.51,Tablet,Vietnam
L00635,U432,2026-04-29 01:24:52,/checkout,view,192.168.129.188,Mobile,Vietnam
L01602,U226,2026-04-29 01:44:51,/contact,view,192.168.92.67,Mobile,Vietnam
L01885,U608,2026-04-29 02:03:05,/home,add_to_cart,192.168.108.230,Desktop,Vietnam
L01731,U945,2026-04-29 02:25:37,/about-us,add_to_cart,192.168.219.16,Mobile,Vietnam
L00153,U132,2026-04-29 02:42:27,/about-us,add_to_cart,192.168.137.105,Mobile,UK
L01584,U666,2026-04-29 03:10:57,/cart,add_to_cart,192.168.120.172,Desktop,Vietnam
L00560,U800,2026-04-29 03:24:02,/about-us,click,192.168.168.119,Desktop,Korea
L01479,U600,2026-04-29 03:42:27,/blog,click,192.168.180.91,Mobile,USA
L00588,U137,2026-04-29 05:21:54,/home,purchase,192.168.100.29,Mobile,Vietnam
L00407,U184,2026-04-29 05:36:49,/blog,purchase,192.168.55.97,Mobile,Vietnam
L00485,U663,2026-04-29 05:42:52,/cart,click,192.168.164.3,Mobile,Vietnam
L00759,U653,2026-04-29 05:46:17,/product/p101,view,192.168.45.203,Tablet,Vietnam
L00641,U595,2026-04-29 06:07:13,/product/p100,purchase,192.168.115.167,Mobile,Vietnam
L01469,U723,2026-04-29 06:20:08,/about-us,click,192.168.225.196,Mobile,USA
L00187,U304,2026-04-29 06:50:42,/about-us,add_to_cart,192.168.221.40,Desktop,Vietnam
L01309,U791,2026-04-29 06:58:25,/checkout,view,192.168.91.144,Mobile,Korea
L00202,U509,2026-04-29 07:06:41,/blog,view,192.168.243.254,Mobile,USA
L00886,U410,2026-04-29 07:08:05,/blog,view,192.168.79.213,Mobile,Vietnam
L01645,U754,2026-04-29 07:10:34,/home,view,192.168.49.249,Mobile,Japan
L01802,U601,2026-04-29 07:11:07,/checkout,view,192.168.65.223,Mobile,Vietnam
L00743,U363,2026-04-29 07:36:37,/contact,purchase,192.168.30.220,Desktop,USA
L00208,U383,2026-04-29 07:45:53,/product/p101,purchase,192.168.27.238,Mobile,Vietnam
L01164,U286,2026-04-29 08:00:10,/checkout,click,192.168.232.98,Mobile,Vietnam
L00515,U294,2026-04-29 08:11:15,/about-us,click,192.168.157.136,Mobile,USA
L00884,U567,2026-04-29 08:37:13,/contact,purchase,192.168.5.167,Mobile,Vietnam
L01104,U625,2026-04-29 08:39:32,/product/p101,click,192.168.171.5,Desktop,Vietnam
L01832,U855,2026-04-29 08:45:17,/product/p100,add_to_cart,192.168.207.61,Desktop,Vietnam
L01096,U921,2026-04-29 10:07:47,/contact,purchase,192.168.238.51,Mobile,USA
L00332,U970,2026-04-29 10:36:58,/contact,purchase,192.168.205.58,Mobile,Vietnam
L00544,U526,2026-04-29 10:45:34,/contact,click,192.168.165.74,Mobile,Vietnam
L01853,U544,2026-04-29 10:49:00,/contact,view,192.168.161.164,Mobile,Vietnam
L00731,U347,2026-04-29 11:17:48,/product/p101,purchase,192.168.204.91,Desktop,Vietnam
L01711,U307,2026-04-29 11:43:38,/contact,view,192.168.126.153,Mobile,Vietnam
L00956,U802,2026-04-29 12:08:54,/cart,purchase,192.168.139.128,Mobile,USA
L00513,U479,2026-04-29 12:10:40,/product/p101,view,192.168.214.58,Desktop,Vietnam
L00517,U937,2026-04-29 12:13:06,/checkout,view,192.168.193.41,Mobile,Singapore
L01468,U978,2026-04-29 12:15:39,/blog,click,192.168.103.42,Mobile,Vietnam
L00145,U293,2026-04-29 12:34:12,/about-us,add_to_cart,192.168.234.171,Mobile,Vietnam
L01110,U797,2026-04-29 12:46:07,/product/p100,view,192.168.18.66,Desktop,Vietnam
L01863,U997,2026-04-29 12:48:29,/checkout,purchase,192.168.14.159,Desktop,Vietnam
L01478,U242,2026-04-29 13:56:16,/blog,click,192.168.30.68,Desktop,Vietnam
L00695,U438,2026-04-29 15:10:55,/product/p101,purchase,192.168.198.138,Desktop,Vietnam
L01962,U566,2026-04-29 15:22:38,/product/p101,purchase,192.168.227.239,Mobile,Vietnam
L01995,U864,2026-04-29 16:05:03,/product/p101,view,192.168.39.207,Desktop,Vietnam
L00786,U476,2026-04-29 16:32:48,/blog,add_to_cart,192.168.141.101,Mobile,Vietnam
L01600,U711,2026-04-29 17:09:25,/product/p101,add_to_cart,192.168.181.62,Mobile,Vietnam
L00384,U437,2026-04-29 17:09:29,/about-us,add_to_cart,192.168.14.138,Desktop,UK
L00465,U464,2026-04-29 17:10:06,/checkout,purchase,192.168.153.168,Mobile,Vietnam
L00619,U111,2026-04-29 17:32:57,/checkout,click,192.168.2.28,Mobile,Vietnam
L00893,U869,2026-04-29 18:14:37,/contact,view,192.168.2.25,Mobile,Vietnam
L00392,U632,2026-04-29 18:51:00,/cart,purchase,192.168.20.246,Mobile,UK
L01120,U622,2026-04-29 18:55:52,/about-us,add_to_cart,192.168.61.165,Mobile,Vietnam
L00629,U497,2026-04-29 19:18:26,/product/p101,view,192.168.228.109,Desktop,USA
L00461,U683,2026-04-29 19:25:43,/product/p101,view,192.168.30.3,Mobile,Vietnam
L00220,U281,2026-04-29 19:58:24,/home,click,192.168.137.221,Mobile,Vietnam
L00756,U887,2026-04-29 20:17:13,/cart,view,192.168.168.106,Mobile,Vietnam
L01200,U730,2026-04-29 21:05:01,/cart,click,192.168.244.133,Desktop,USA
L01455,U276,2026-04-29 21:06:44,/product/p100,add_to_cart,192.168.14.11,Desktop,Vietnam
L01087,U961,2026-04-29 21:09:54,/cart,view,192.168.239.218,Tablet,Korea
L00494,U508,2026-04-29 21:40:17,/about-us,click,192.168.120.91,Mobile,Vietnam
L00548,U679,2026-04-29 21:48:05,/contact,click,192.168.82.1,Desktop,USA
L00480,U342,2026-04-29 22:07:27,/home,click,192.168.13.78,Desktop,Vietnam
L00304,U127,2026-04-29 22:32:21,/checkout,view,192.168.46.96,Mobile,Vietnam
L00118,U880,2026-04-29 23:15:23,/about-us,add_to_cart,192.168.168.37,Mobile,Vietnam
L01500,U227,2026-04-30 00:25:30,/checkout,purchase,192.168.12.216,Desktop,Vietnam
L00177,U294,2026-04-30 00:38:43,/contact,click,192.168.23.64,Desktop,Vietnam
L01666,U855,2026-04-30 01:08:43,/product/p100,view,192.168.166.196,Mobile,Japan
L00617,U956,2026-04-30 01:50:14,/product/p101,view,192.168.179.224,Desktop,Vietnam
L01721,U852,2026-04-30 02:26:17,/contact,add_to_cart,192.168.192.234,Mobile,Vietnam
L01017,U875,2026-04-30 02:44:57,/contact,purchase,192.168.151.242,Mobile,Vietnam
L01607,U139,2026-04-30 03:13:16,/blog,view,192.168.182.125,Mobile,Vietnam
L00726,U544,2026-04-30 03:44:03,/product/p100,add_to_cart,192.168.83.22,Mobile,Vietnam
L00012,U187,2026-04-30 03:57:57,/blog,view,192.168.75.189,Mobile,Vietnam
L00130,U641,2026-04-30 04:02:50,/product/p100,click,192.168.245.14,Mobile,Vietnam
L00667,U194,2026-04-30 04:05:06,/product/p101,purchase,192.168.255.25,Mobile,Vietnam
L00885,U137,2026-04-30 04:20:58,/about-us,add_to_cart,192.168.205.255,Desktop,Japan
L01903,U158,2026-04-30 04:26:20,/contact,add_to_cart,192.168.186.191,Desktop,Vietnam
L00399,U659,2026-04-30 04:33:47,/contact,purchase,192.168.87.176,Desktop,Vietnam
L00690,U380,2026-04-30 05:36:31,/checkout,click,192.168.82.96,Desktop,Vietnam
L00155,U444,2026-04-30 05:51:30,/product/p100,click,192.168.199.83,Tablet,Vietnam
L00448,U665,2026-04-30 06:40:45,/cart,purchase,192.168.78.96,Mobile,Vietnam
L00073,U775,2026-04-30 06:44:56,/home,click,192.168.93.108,Desktop,Vietnam
L01015,U865,2026-04-30 07:23:36,/home,purchase,192.168.151.28,Desktop,Vietnam
L01613,U440,2026-04-30 07:48:46,/contact,view,192.168.196.53,Desktop,Vietnam
L01011,U276,2026-04-30 08:23:24,/cart,click,192.168.65.255,Mobile,Vietnam
L00976,U363,2026-04-30 08:29:02,/product/p100,add_to_cart,192.168.69.201,Desktop,Vietnam
L01229,U259,2026-04-30 08:43:49,/product/p100,click,192.168.134.141,Mobile,Korea
L00909,U606,2026-04-30 08:54:00,/product/p101,add_to_cart,192.168.175.216,Desktop,Vietnam
L01452,U102,2026-04-30 08:56:41,/contact,view,192.168.105.86,Mobile,Vietnam
L00125,U121,2026-04-30 08:58:40,/product/p100,click,192.168.192.100,Desktop,Singapore
L00174,U718,2026-04-30 09:23:58,/about-us,click,192.168.207.243,Mobile,UK
L00197,U469,2026-04-30 09:38:36,/cart,view,192.168.48.20,Mobile,Vietnam
L01890,U313,2026-04-30 09:47:34,/cart,purchase,192.168.4.169,Desktop,Vietnam
L00754,U536,2026-04-30 10:00:12,/cart,add_to_cart,192.168.146.6,Mobile,USA
L01736,U775,2026-04-30 10:07:54,/product/p100,add_to_cart,192.168.150.89,Mobile,USA
L00470,U774,2026-04-30 10:09:20,/home,purchase,192.168.146.31,Mobile,Vietnam
L00832,U487,2026-04-30 10:16:02,/blog,add_to_cart,192.168.27.113,Tablet,Vietnam
L00734,U597,2026-04-30 10:49:22,/contact,add_to_cart,192.168.99.51,Mobile,Vietnam
L00362,U505,2026-04-30 11:36:11,/product/p100,click,192.168.8.129,Desktop,Vietnam
L00860,U539,2026-04-30 11:44:06,/checkout,add_to_cart,192.168.83.247,Mobile,Vietnam
L01701,U545,2026-04-30 12:09:12,/cart,view,192.168.21.226,Mobile,USA
L01681,U222,2026-04-30 12:28:55,/contact,view,192.168.104.146,Desktop,Vietnam
L00024,U439,2026-04-30 12:51:18,/cart,add_to_cart,192.168.140.15,Tablet,Vietnam
L00206,U598,2026-04-30 13:23:00,/about-us,purchase,192.168.202.169,Tablet,USA
L01293,U572,2026-04-30 13:54:26,/contact,add_to_cart,192.168.54.252,Mobile,Korea
L00482,U126,2026-04-30 13:57:36,/about-us,purchase,192.168.104.197,Mobile,Vietnam
L00420,U491,2026-04-30 14:15:59,/home,view,192.168.235.113,Mobile,Vietnam
L00674,U222,2026-04-30 15:02:51,/product/p100,view,192.168.185.255,Mobile,UK
L01386,U385,2026-04-30 15:12:49,/checkout,view,192.168.215.238,Desktop,Vietnam
L00791,U918,2026-04-30 15:29:10,/product/p101,view,192.168.22.62,Mobile,USA
L00730,U333,2026-04-30 16:22:01,/contact,view,192.168.57.58,Desktop,Vietnam
L01614,U504,2026-04-30 16:54:48,/product/p100,add_to_cart,192.168.89.53,Mobile,USA
L00902,U944,2026-04-30 17:30:45,/cart,click,192.168.154.53,Mobile,Vietnam
L00483,U884,2026-04-30 17:40:05,/blog,purchase,192.168.62.234,Desktop,Vietnam
L01679,U749,2026-04-30 18:01:59,/about-us,view,192.168.167.217,Mobile,USA
L00228,U366,2026-04-30 18:15:35,/blog,view,192.168.146.62,Desktop,Singapore
L00457,U903,2026-04-30 18:35:06,/about-us,click,192.168.93.103,Mobile,Vietnam
L00974,U448,2026-04-30 18:37:51,/blog,add_to_cart,192.168.6.176,Desktop,Vietnam
L01318,U783,2026-04-30 19:27:22,/product/p101,purchase,192.168.4.184,Tablet,Japan
L01886,U173,2026-04-30 20:00:27,/contact,add_to_cart,192.168.191.27,Mobile,Korea
L00824,U332,2026-04-30 20:20:04,/cart,click,192.168.191.226,Tablet,Vietnam
L00722,U167,2026-04-30 20:31:12,/blog,view,192.168.109.114,Tablet,Vietnam
L00981,U596,2026-04-30 20:31:29,/home,view,192.168.1.9,Mobile,Vietnam
L01064,U720,2026-04-30 20:49:22,/cart,purchase,192.168.37.210,Mobile,Vietnam
L00519,U341,2026-04-30 21:04:47,/cart,click,192.168.207.180,Mobile,Vietnam
L00873,U721,2026-04-30 22:05:07,/cart,purchase,192.168.177.67,Mobile,Vietnam
L01590,U420,2026-04-30 22:22:40,/checkout,click,192.168.59.13,Mobile,Japan
L01552,U869,2026-04-30 22:35:21,/blog,add_to_cart,192.168.23.98,Mobile,Vietnam
L00267,U117,2026-05-01 01:49:49,/cart,click,192.168.234.35,Mobile,Korea
L01904,U281,2026-05-01 01:53:32,/contact,add_to_cart,192.168.246.235,Desktop,Vietnam
L01176,U687,2026-05-01 01:55:01,/about-us,view,192.168.96.90,Desktop,Vietnam
L00261,U912,2026-05-01 02:12:17,/home,purchase,192.168.185.146,Tablet,Vietnam
L01798,U801,2026-05-01 02:21:34,/product/p100,click,192.168.73.140,Mobile,Vietnam
L00426,U676,2026-05-01 02:32:06,/about-us,view,192.168.73.84,Mobile,Vietnam
L00836,U503,2026-05-01 02:37:58,/product/p100,click,192.168.214.118,Mobile,Vietnam
L00275,U340,2026-05-01 02:48:41,/blog,view,192.168.54.248,Mobile,USA
L01342,U167,2026-05-01 03:10:45,/home,click,192.168.191.229,Desktop,Vietnam
L01778,U122,2026-05-01 03:45:33,/about-us,add_to_cart,192.168.91.49,Tablet,Singapore
L00127,U811,2026-05-01 04:17:26,/checkout,click,192.168.226.151,Mobile,USA
L01714,U289,2026-05-01 04:24:32,/product/p100,add_to_cart,192.168.61.164,Mobile,Vietnam
L01915,U328,2026-05-01 05:35:11,/product/p100,click,192.168.53.32,Mobile,Vietnam
L01062,U591,2026-05-01 06:24:33,/blog,add_to_cart,192.168.35.221,Mobile,Vietnam
L00773,U202,2026-05-01 07:05:22,/about-us,purchase,192.168.109.198,Mobile,Vietnam
L00023,U894,2026-05-01 07:17:24,/contact,view,192.168.162.72,Mobile,Vietnam
L00945,U437,2026-05-01 08:11:29,/cart,view,192.168.62.51,Mobile,Vietnam
L00405,U615,2026-05-01 08:36:17,/product/p100,click,192.168.202.96,Tablet,Vietnam
L01066,U628,2026-05-01 09:19:53,/product/p101,purchase,192.168.60.98,Desktop,Vietnam
L01181,U865,2026-05-01 10:05:08,/blog,purchase,192.168.80.151,Desktop,Vietnam
L01819,U872,2026-05-01 10:08:08,/checkout,add_to_cart,192.168.69.180,Mobile,Vietnam
L01303,U866,2026-05-01 10:20:09,/cart,view,192.168.72.186,Mobile,Vietnam
L00294,U868,2026-05-01 10:46:21,/home,add_to_cart,192.168.29.204,Mobile,Singapore
L01849,U924,2026-05-01 10:53:41,/home,add_to_cart,192.168.38.89,Tablet,Vietnam
L01392,U675,2026-05-01 10:54:40,/blog,view,192.168.110.61,Mobile,Vietnam
L00536,U151,2026-05-01 10:56:35,/contact,purchase,192.168.165.56,Mobile,Vietnam
L00327,U183,2026-05-01 10:58:08,/product/p100,view,192.168.244.168,Desktop,Vietnam
L00252,U383,2026-05-01 11:11:50,/blog,add_to_cart,192.168.159.95,Mobile,Korea
L00132,U574,2026-05-01 11:26:03,/home,view,192.168.210.58,Mobile,Vietnam
L00104,U270,2026-05-01 11:27:04,/contact,view,192.168.94.163,Desktop,Vietnam
L00075,U127,2026-05-01 11:40:35,/blog,purchase,192.168.136.58,Desktop,UK
L01149,U607,2026-05-01 12:09:47,/contact,add_to_cart,192.168.181.99,Mobile,Vietnam
L00344,U509,2026-05-01 13:33:24,/product/p101,click,192.168.220.82,Tablet,Vietnam
L01406,U916,2026-05-01 14:18:33,/home,add_to_cart,192.168.238.140,Tablet,Korea
L01285,U150,2026-05-01 14:30:44,/product/p100,add_to_cart,192.168.75.123,Desktop,Vietnam
L00300,U392,2026-05-01 14:48:11,/home,view,192.168.48.11,Desktop,Vietnam
L01888,U640,2026-05-01 14:51:15,/product/p100,view,192.168.53.247,Desktop,Vietnam
L00795,U447,2026-05-01 15:28:33,/cart,add_to_cart,192.168.247.137,Desktop,Vietnam
L00333,U124,2026-05-01 15:28:57,/home,add_to_cart,192.168.206.145,Mobile,Vietnam
L00339,U477,2026-05-01 16:09:47,/cart,view,192.168.3.172,Mobile,USA
L01395,U178,2026-05-01 16:16:18,/checkout,add_to_cart,192.168.168.230,Mobile,Vietnam
L00198,U231,2026-05-01 16:28:09,/product/p100,click,192.168.247.8,Mobile,UK
L00774,U315,2026-05-01 16:40:26,/blog,view,192.168.242.121,Mobile,Vietnam
L01027,U470,2026-05-01 17:31:06,/blog,view,192.168.52.31,Mobile,Vietnam
L01128,U249,2026-05-01 18:50:54,/home,purchase,192.168.7.33,Mobile,Japan
L01117,U846,2026-05-01 19:26:03,/cart,purchase,192.168.67.214,Desktop,Vietnam
L00505,U956,2026-05-01 19:37:29,/checkout,view,192.168.144.54,Desktop,Japan
L00435,U425,2026-05-01 19:52:05,/checkout,purchase,192.168.196.127,Mobile,Vietnam
L00305,U869,2026-05-01 19:55:07,/about-us,click,192.168.206.219,Mobile,USA
L01524,U986,2026-05-01 20:11:03,/checkout,purchase,192.168.217.16,Mobile,UK
L01142,U890,2026-05-01 20:25:11,/cart,click,192.168.66.7,Desktop,Vietnam
L01966,U718,2026-05-01 22:01:09,/product/p100,purchase,192.168.89.237,Mobile,Vietnam
L01427,U105,2026-05-01 23:01:27,/home,add_to_cart,192.168.99.197,Mobile,Korea
L01322,U848,2026-05-01 23:03:17,/blog,purchase,192.168.120.7,Desktop,Vietnam
L01667,U648,2026-05-01 23:10:37,/cart,click,192.168.172.153,Mobile,USA
L00887,U700,2026-05-01 23:32:33,/contact,click,192.168.71.211,Mobile,USA
L00165,U582,2026-05-01 23:43:28,/product/p101,click,192.168.218.248,Mobile,Singapore
